Unnamed: 0,target,text
4325,0,seem unnecessarili hostil
2508,0,ok
1506,1,thank vote sing along star karaok mobil free link repli sing
4293,1,kit strip bill 150p netcollex po box 1013 ig11 oja
620,0,dear got lt gt dollar hi hi
991,0,hi im relax time ever get 7am everi day parti good night get home tomorrow 5ish
4512,1,money wine number 946 wot next
4646,0,god creat gap btwn ur finger dat sum1 vri special fill gap hold ur hand plz dont ask creat much gap leg
4129,0,done mean
3025,0,finish lunch alreadi u wake alreadi
1547,0,bishan lar nearer need buy earli co buy got ta park car
1016,1,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 8007 get txting tell ur mate pobox 36504 w45wq
4412,0,sad stori man last week wife wish parent forgot n kid went work even colleagu wish
5500,0,love one law make happi person love way friendship one law never make ur friend feel alon aliv gud night
4539,0,urgh coach hot smell chip fat thank especi duvet predict text word
711,0,seem like weird time night g want come smoke day shitstorm attribut alway come make everyon smoke
3230,0,plm come da way
1184,0,yo around got car back
2452,0,okay seen pick friday
429,0,wnt buy bmw car urgent vri hv shortag lt gt sourc arng di amt lt gt lac that prob
1476,0,watch lotr w si di aft u wan 2 meet 4 dinner nite
378,0,keep payasam rinu bring
5236,0,opinion jada kusruthi lovabl silent spl charact matur stylish simpl pl repli
5293,0,donno gene someth
517,1,credit top http renew pin tgxxrz
4808,0,worri though understand import put place poorli thought punish face worst thing ever happen brb gon na go kill
2816,1,gr8 poli tone 4 mob direct 2u rpli poli titl 8007 eg poli breathe1 titl crazyin sleepingwith finest ymca pobox365o4w45wq 300p
2920,0,yo way could pick someth tonight
2093,1,final chanc claim ur worth discount voucher today text ye 85023 savamob member offer mobil cs savamob pobox84 m263uz sub 16
419,1,send logo 2 ur lover 2 name join heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ad 150p
4630,0,got hella ga money want go grand natur adventur galileo littl bit
2025,0,ye obvious potato speak soon
5569,0,piti mood suggest
583,0,abl kid want kid one day
5391,0,watch ajith film ah
2758,0,time prob 3
3850,0,rounder requir
3661,0,langport sorri probabl bed 9pm suck ill xma go2sri lanka
2492,0,drama enough famili struggl hot sun strang reason ego go invit actual necess seriou reppurcuss
1852,1,2nd time tri 2 contact u 750 pound prize 2 claim easi call 08718726970 10p per min
1533,0,horribl bf v hungri
4391,0,new year plan
3361,0,messag phone hold
1944,0,yeah leav coupl minut amp let know get mu
2857,0,life face choic toss coin becoz settl question coin air u know heart hope gudni8
2737,0,hi chachi tri call u unabl reach u pl give miss cal u c tiz msg kanagu
383,0,hey late ah meet
757,0,faith make thing possibl hope make thing work love make thing beauti may three christma merri christma
985,0,carlo say mu lt gt minut
4257,0,late
2800,0,depend u go lor
1023,0,may call later pl
5519,0,pl send compani name saibaba colani
1804,0,bu leav lt gt
3437,0,good hear
1551,0,e msg ju u said thank gift
4866,0,okey dokey swashbuckl stuff oh
1653,0,bugi juz wat walk home oredi ìï late repli oso saw top dat like din buy r
306,0,jo ask u wana meet
481,0,yo carlo friend alreadi ask work weekend
2209,0,hmm well night night
2837,0,tri find chines food place around
1344,0,somewher fredericksburg
4648,0,pleas protect sib never ask sensit inform like password pin thru email never share password anybodi
4005,0,im fine babe aint 2 much tho saw scari movi yest quit funni want 2mrw afternoon town mall sumthin xx
3635,0,2 babe feel let 4get tri fit soo muchxxlov u
4750,1,weekli tone readi download week new tone includ 1 crazi f 2 3 black p info n
4876,0,world happiest frnd never charact dey best understand differ
5414,0,east coast
1490,0,cant believ said mani thing morn realli want say good morn love beauti morn see librari later
4369,1,want new video handset 750 time network min unlimit text camcord repli call 08000930705 del sat
4030,0,sorri vikki watch olav mandara movi kano trishul theatr wit frnd
2899,0,come aftr lt decim gt clean hous
448,0,lol made plan new year
1043,0,mmm that better got roast iåõd b better drink 2 good indian
651,0,gon na say sorri would normal start panic time sorri see tuesday
5092,0,fri ah oki lor goin 4 drivin den go shoppin tt
4613,0,how favourit person today r u workin hard could sleep last nite nearli rang u
812,1,congratul ur award either cd gift voucher free entri 2 weekli draw txt music 87066 tnc
2918,0,xy ur car u pick
1964,0,honeybe said sweetest world god laugh amp said wait u havnt met person read msg moral even god crack joke
1797,0,get opinion someth first
1529,0,pick receipt someth earlier
4701,0,anytim
1074,0,aight ill get fb coupl minut
3147,0,u tex mecaus u werebor yeah okden hunni r uin wk sat soundåõ likeyour havin gr8fun j keep updat countinlot lovem
3801,0,da happi sit togeth na
3248,0,sorri ca help
608,0,neva mind ok
5199,0,ugh leg hurt musta overdid mon
3910,0,noe da car later c lar wear short
2769,1,burger king wan na play footi top stadium get 2 burger king 1st sept go larg super walk winner
1325,0,yeah jay sort fuck retard
2959,0,sir send group mail check
2088,1,well done england get offici poli rington colour flag yer mobil text tone flag 84199 txt eng stop box39822 w111wx
2210,0,want say holi shit guy kid bud
1789,0,takin shower yeah leav done
3102,0,u lousi run alreadi come back half dead hee
1999,0,lmao fish memori need
153,0,per request mell oru minnaminungint nurungu vettam set callertun caller press 9 copi friend callertun
39,0,hello saturday go text see decid anyth tomo tri invit anyth
2078,1,85233 free rington repli real
2798,0,told return order
5327,0,wish wonder week
1779,1,loan purpos homeown tenant welcom previous refus still help call free 0800 1956669 text back
1943,0,got lousi sleep kept wake everi 2 hour see cat want come worri cold
4477,0,anyth lor
731,0,spring come earli yay
4615,0,ìï call dad oredi
602,0,speak cash yet
4832,1,new mobil 2004 must go txt nokia 89545 collect today 2optout txtauction
1626,0,dear ok
5048,0,edison rightli said fool ask question wise man know us speechless viva gm
4260,0,pl dont forget studi
3983,0,hey miss tm last night phone charg smile meet friend shortli
2217,0,two carton u pleas shelv
1770,0,dont show far put new pictur facebook
2865,0,smith wast wan na gayl
509,0,opinion jada kusruthi lovabl silent spl charact matur stylish simpl pl repli
3418,1,want new video phone 600 anytim network min 400 inclus video call download 5 per week free deltomorrow call 08002888812 repli
2424,0,oh k k big good
2462,0,rose need water season need chang poet need imagin phone need ur sm need ur love frndship forev
2222,0,great get worri know wonder care person like best life know u r wonder god love
3311,0,know serv mean
2373,1,xma prize draw tri contact today draw show prize guarante call 09058094565 land line valid 12hr
3802,0,yup song bro creativ neva test qualiti said check review onlin
4418,0,littl darl far week need coffe run tomo ca believ time week alreadi
5323,0,aah bless arm
3643,0,thought see
1570,0,got rumour go buy apart chennai
715,0,stuff sell tell
3211,0,got divorc lol
414,1,100 date servic cal l 09064012103 box334sk38ch
1436,0,ju hope true missin co realli missin done anyth feel guilti yet
2993,0,idea guess work hour suppos leav sinc usual nobodi interest figur shit last second
2162,0,1 go write msg 2 put dictionari mode 3 cover screen hand 4 press lt gt 5 gentli remov ur hand interest
3127,0,would u fuckin believ didnt know thur pre book cancel need b sack
1827,0,hey gorgeou man work mobil number good one babe squishi mwah
4162,0,told come wednesday
789,0,gud mrng dear hav nice day
1376,0,aunti huai juan never pick phone
5142,0,start dont stop pray good idea anyth see help guy forward link
4702,0,mmmmmmm snuggl deep content sigh whisper fuck love much bare stand
3353,0,r u sure understand wine good idea slurp
890,0,ask princess
169,0,ye complet form clark also utter wast
2545,0,guy ask get slipper gone last year
4844,0,miss inshah allah
3934,0,need get
1356,0,u ned convinc tht possibl witot hurt feel main
2851,0,tall princess
3115,0,uncl abbey happi new year abiola
2572,0,hous water dock boat roll newscast dabbl jazz flute behind wheel
3087,0,wana fal luv vth book bed fal luv vth yen madodu nav pretsorginta nammanna pretsovru import alwa gud
4768,0,watev relat u built di world thing remain atlast iz lonlin lotz n lot memori feel
2573,1,congrat 2 mobil 3g videophon r call 09063458130 videochat wid ur mate play java game dload polyph music nolin rentl bx420 ip4 5we 150p
2518,0,joy father john john name joy father mandan
1432,0,thank love wish rock
2385,1,someon contact date servic enter phone becausethey fanci find call landlin pobox1 w14rg 150p
566,0,oooh bed ridden ey think
4137,0,good need done ye pleas tell number could ring
4456,0,aight plan come later tonight
3251,0,come medic colleg 7pm forward da
3221,0,hi love goe day fuck morn woke drop cell way stair seem alright phew miss
3071,0,ok lor buy wat
4695,0,guy get use dumb realiz
2673,0,good afternoon boytoy feel today better hope good boy obedi slave pleas queen
2302,0,make babi yo tho
3600,0,jay told alreadi
3741,0,hey bore think u wat r u
3819,0,got arrest possess shit lt time gt pm
2113,0,yeah go bed back midnight
5001,0,still around look pick later
2024,0,u lunch alon bore
5374,0,u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog bt sitll yuo ra wihtuot ayn mitsak goodnight amp nice sleep sweet dream
283,0,oki
591,1,special select receiv 2000 pound award call 08712402050 line close cost 10ppm cs appli ag promo
1273,1,network oper servic free c visit
4566,0,togeth thinkin
3110,0,short cute good person
3402,0,good night dear sleepwel amp take care
5122,0,enufcredeit ileav uni 6 bu yor hous
4448,1,urgent ur award complimentari trip eurodisinc trav aco entry41 claim txt di 87121 morefrmmob shracomorsglsuplt 10 ls1 3aj
1141,1,know u u know send chat 86688 let find rcvd ldn 18 year
3840,0,howz come said medicin
3483,0,tell bad charact u dnt lik tri chang lt gt add tat 2 new year resolut wait ur frank good morn
3949,0,got video tape pple type messag lor u free wan 2 help hee co noe u wan 2 watch infern affair ask u along ask shuhui oso
1714,0,yeah see
632,0,oh forward messag thought send
1890,0,ok knacker came home went sleep good full time work lark
4946,1,great news call freefon 08006344447 claim guarante cash gift speak live oper
5366,1,xma reward wait comput randomli pick loyal mobil custom receiv reward call 09066380611
5117,0,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz mean
552,0,sure get acknowledg astoundingli tactless gener faggi demand blood oath fo
5347,0,sir trip bu last week anoth audit next wednesday think might drive time
3727,0,search 4 happi 1 main sourc unhappi accept life way come u find happi everi moment u live
5345,0,wat
4083,0,quit ok bit ex u better go eat smth els feel guilti
4917,0,sit mu wait everyon get suit take shower
4036,0,dont flatter tell man mine two pint carlin ten minut pleas
1876,0,watch tv got new job
3653,0,come peopl
1618,0,2 oz guy kinda flaki one friend interest pick lt gt worth tonight possibl
3213,0,babe got enough money pick bread milk give back get home
4262,0,den weekday got special price haiz cant eat liao cut nail oso muz wait finish drivin wat lunch still muz eat wat
3347,0,sorri call later
5260,0,anyon call treadmil say buy make sure work found ad craigslist sell lt gt
1629,0,sound like mani talent would like go dinner date next week
2620,0,come
3093,0,emigr someth ok mayb bit hope
2034,0,avatar suppos subtoitl
4811,0,fyi usf swing room whenev
492,0,sorri meet call later
1417,0,wonder co dun rem see silver car thk saw black one
2744,0,tick tick tick babe
2983,0,said right giggl saw u would possibl first person2di nvq think much could
2050,0,hi home calicut
1210,0,guessin ai gon na 9
3450,0,ye outsid like 2 hour call whole famili wake caus start 1
154,0,everywher dirt floor window even shirt sometim open mouth come flow dream world without half chore time joy lot tv show see guess like thing must exist like rain hail mist time done becom one
2390,0,first gain lt gt kg sinc took second done blood sugar test ok blood pressur within normal limit worri
5029,0,come friday leav pongal get news work place
2172,0,yavnt tri yet never play origin either
1051,0,u noe wat time e place dat sell 4d close
5206,0,reach ur home lt gt minut
4301,0,aiyar hard 2 type u later free tell call n scold n tell u
5030,0,hey inconveni si huh
5407,0,yup msg tat yiju tot group mate co meet today mah askin leav earlier wat mah co mayb haf walk v far
3966,1,valu vodafon custom comput pick win prize collect easi call 09061743386
2459,0,nope meanwhil talk say make greet
1573,1,sm auction brand new nokia 7250 4 auction today auction free 2 join take part txt nokia 86021
1596,1,regist subscrib yr draw 4 gift voucher b enter receipt correct an next olymp txt an 80062
